epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
394,3852.91,0.39885,0.58196,0.33977,0.91773,0.86304,0.69877,0.81248,0.62971,0.82827,0.70679,0.80046,0.5615,1.18351,4.11123,1.46482,1.62815,0.000763662,0.000763662,0.000763662
395,3862.86,0.37727,0.62177,0.32681,0.89777,0.77119,0.74954,0.82714,0.65787,0.77119,0.74954,0.82062,0.57856,1.17442,4.14185,1.51518,1.61369,0.000762425,0.000762425,0.000762425
396,3872.48,0.40273,0.61674,0.34886,0.91697,0.77545,0.773,0.85171,0.65669,0.77545,0.773,0.8305,0.59008,1.19341,4.04936,1.51237,1.63646,0.000761188,0.000761188,0.000761188
397,3882.41,0.40231,0.62272,0.37751,0.91761,0.729,0.7433,0.81263,0.62136,0.729,0.7433,0.79708,0.54729,1.27052,4.13137,1.67653,1.72009,0.00075995,0.00075995,0.00075995
398,3891.69,0.3853,0.63554,0.33525,0.9144,0.80989,0.69045,0.81155,0.6009,0.73101,0.74201,0.77693,0.53588,1.30755,4.20362,1.76344,1.7734,0.000758712,0.000758712,0.000758712
399,3901.62,0.37816,0.56827,0.35274,0.92713,0.72303,0.72436,0.80515,0.60555,0.68981,0.68864,0.73315,0.50302,1.35662,4.52282,1.89746,1.86987,0.000757475,0.000757475,0.000757475
400,3911.05,0.41361,0.62854,0.3373,0.92306,0.72623,0.68845,0.77603,0.61512,0.68511,0.65475,0.712,0.49596,1.3976,4.63643,1.83972,1.92824,0.000756238,0.000756238,0.000756238
401,3920.87,0.41688,0.60375,0.35349,0.94148,0.82295,0.70952,0.82792,0.64387,0.82295,0.70952,0.79282,0.53311,1.41151,4.71333,1.47092,1.87782,0.000755,0.000755,0.000755
402,3930.5,0.37443,0.60474,0.33579,0.88855,0.88702,0.69319,0.83444,0.6473,0.8665,0.69285,0.79388,0.54737,1.41727,4.67803,1.44543,1.86781,0.000753762,0.000753762,0.000753762
403,3940.18,0.39499,0.54166,0.32438,0.91371,0.81806,0.85291,0.86205,0.62678,0.81806,0.85291,0.84202,0.56305,1.42182,4.68141,1.26544,1.98674,0.000752525,0.000752525,0.000752525
404,3949.93,0.39583,0.53287,0.3413,0.92567,0.89102,0.83809,0.88889,0.62431,0.80091,0.86467,0.85331,0.55487,1.44063,4.72029,1.2084,2.02884,0.000751287,0.000751287,0.000751287
405,3959.67,0.40055,0.61079,0.34248,0.93443,0.89306,0.79529,0.88596,0.65756,0.90168,0.73207,0.84224,0.56921,1.35801,4.9093,1.47783,1.85965,0.00075005,0.00075005,0.00075005
406,3969.11,0.35717,0.5561,0.32538,0.87189,0.9365,0.77805,0.86113,0.66424,0.91598,0.75952,0.83045,0.5707,1.40807,4.99095,1.57116,1.8659,0.000748813,0.000748813,0.000748813
407,3978.99,0.39895,0.61534,0.37986,0.91659,0.94786,0.76875,0.82413,0.65865,0.9193,0.75684,0.80154,0.55173,1.31816,4.92523,1.6558,1.82389,0.000747575,0.000747575,0.000747575
408,3988.46,0.37901,0.55865,0.34256,0.9026,0.94978,0.76448,0.82552,0.64159,0.91998,0.75258,0.81207,0.55866,1.35604,4.92718,1.68104,1.86789,0.000746337,0.000746337,0.000746337
409,3998.41,0.40471,0.63269,0.34237,0.92982,0.93687,0.73667,0.81895,0.629,0.90896,0.72491,0.80974,0.54804,1.42814,5.06239,1.7488,2.01034,0.0007451,0.0007451,0.0007451
410,4007.93,0.37873,0.57572,0.3446,0.89791,0.91423,0.73067,0.82453,0.63325,0.88944,0.71877,0.8079,0.55043,1.44563,4.97312,1.63762,2.02221,0.000743863,0.000743863,0.000743863
411,4017.55,0.36186,0.55373,0.32635,0.90399,0.91063,0.74408,0.83443,0.64422,0.8866,0.73225,0.82508,0.56979,1.42474,4.87379,1.62506,1.94629,0.000742625,0.000742625,0.000742625
412,4027.47,0.35973,0.54008,0.31616,0.90656,0.85845,0.78272,0.84875,0.62046,0.8398,0.77081,0.83947,0.55906,1.4306,4.85419,1.61652,1.91832,0.000741388,0.000741388,0.000741388
413,4037,0.38222,0.60952,0.33009,0.91473,0.86497,0.80085,0.85309,0.63997,0.84734,0.78937,0.82597,0.55719,1.39858,4.75052,1.55124,1.85481,0.00074015,0.00074015,0.00074015
414,4046.82,0.37439,0.58111,0.32841,0.902,0.88461,0.80498,0.85661,0.64749,0.86632,0.79364,0.83002,0.56902,1.31231,4.64908,1.50926,1.80392,0.000738912,0.000738912,0.000738912
415,4056.79,0.37057,0.58148,0.3346,0.92147,0.85636,0.78876,0.86481,0.65218,0.83848,0.77758,0.83501,0.5443,1.36827,4.5368,1.58181,1.89338,0.000737675,0.000737675,0.000737675
416,4066.53,0.38556,0.53653,0.3258,0.90515,0.85845,0.79366,0.86307,0.646,0.83914,0.78237,0.83375,0.55855,1.40806,4.47963,1.6407,1.93784,0.000736438,0.000736438,0.000736438
417,4076.18,0.39119,0.58103,0.3207,0.92675,0.90929,0.75318,0.83277,0.68038,0.88623,0.74277,0.81422,0.57763,1.35238,4.29812,1.52434,1.86164,0.0007352,0.0007352,0.0007352
418,4086.33,0.37725,0.57439,0.31687,0.93648,0.85388,0.73844,0.81677,0.63315,0.8298,0.72654,0.78552,0.55113,1.35764,4.34325,1.52169,1.85172,0.000733962,0.000733962,0.000733962
419,4096.05,0.36789,0.54225,0.31277,0.89387,0.95574,0.75087,0.84648,0.63846,0.88488,0.67169,0.81275,0.54032,1.41321,4.68369,1.36888,1.92044,0.000732725,0.000732725,0.000732725
420,4106.04,0.36588,0.58,0.32719,0.92071,0.97358,0.80177,0.85961,0.6712,0.79069,0.74494,0.80743,0.55718,1.35355,4.79036,1.34713,1.86058,0.000731488,0.000731488,0.000731488
421,4115.7,0.37485,0.53416,0.314,0.91543,0.97444,0.79029,0.85984,0.6867,0.90075,0.72919,0.80983,0.56717,1.30548,4.97973,1.45956,1.8052,0.00073025,0.00073025,0.00073025
422,4125.3,0.40599,0.58608,0.35999,0.91221,0.93935,0.78631,0.84521,0.67414,0.87094,0.72452,0.77634,0.57623,1.28387,5.06232,1.54352,1.79812,0.000729012,0.000729012,0.000729012
423,4135.04,0.36952,0.55536,0.32586,0.90938,0.91647,0.77851,0.83376,0.67865,0.84827,0.71735,0.77747,0.58336,1.28153,5.02697,1.69382,1.75461,0.000727775,0.000727775,0.000727775
424,4144.72,0.36732,0.56104,0.31798,0.89837,0.9742,0.73214,0.83361,0.67964,0.84519,0.71726,0.75789,0.57401,1.25416,4.90059,1.69129,1.75411,0.000726537,0.000726537,0.000726537
425,4154.72,0.37831,0.54274,0.33207,0.90924,0.96915,0.75164,0.82534,0.65495,0.93776,0.7399,0.80218,0.56656,1.2803,4.80629,1.7911,1.76242,0.0007253,0.0007253,0.0007253
426,4164.34,0.37559,0.57841,0.36126,0.91876,0.88767,0.76572,0.85427,0.66534,0.86011,0.7539,0.82941,0.59446,1.27611,4.80397,1.76398,1.78323,0.000724062,0.000724062,0.000724062
427,4174.12,0.36284,0.54915,0.32869,0.9024,0.90042,0.74902,0.83009,0.65592,0.86856,0.73774,0.78527,0.58536,1.26892,4.89934,1.79307,1.80195,0.000722825,0.000722825,0.000722825
428,4183.63,0.38235,0.58485,0.32465,0.93553,0.96324,0.68196,0.83116,0.65235,0.92328,0.67006,0.79685,0.5831,1.35282,4.9647,1.88817,1.88658,0.000721587,0.000721587,0.000721587
429,4193.42,0.38836,0.54429,0.35113,0.94195,0.97298,0.70574,0.85359,0.66342,0.94611,0.68566,0.7922,0.55885,1.40919,4.90588,1.88656,1.96334,0.00072035,0.00072035,0.00072035
430,4203.36,0.37179,0.56611,0.32044,0.90436,0.95795,0.75229,0.82847,0.64095,0.91906,0.74057,0.81353,0.55034,1.43186,4.90921,1.9399,1.95167,0.000719113,0.000719113,0.000719113
431,4213.24,0.36151,0.53824,0.32008,0.88133,0.95172,0.74496,0.81407,0.63285,0.90057,0.75,0.78749,0.53593,1.41986,5.06982,1.87722,1.88021,0.000717875,0.000717875,0.000717875
432,4222.99,0.343,0.5301,0.31128,0.86853,0.92663,0.72619,0.80057,0.6281,0.84144,0.66429,0.7304,0.51255,1.43397,5.1728,1.946,1.88042,0.000716637,0.000716637,0.000716637
433,4233.13,0.35201,0.56716,0.31762,0.8942,0.91691,0.73297,0.81837,0.62279,0.83357,0.67298,0.7141,0.50871,1.42482,5.18252,1.83103,1.90284,0.0007154,0.0007154,0.0007154
434,4243.1,0.37568,0.55188,0.32202,0.92188,0.87651,0.7381,0.80878,0.59492,0.80443,0.67619,0.70601,0.4871,1.39309,5.21738,1.71339,1.9139,0.000714163,0.000714163,0.000714163
435,4252.72,0.36123,0.54236,0.30135,0.89023,0.84979,0.77381,0.84046,0.60839,0.78424,0.72619,0.76327,0.49485,1.35535,5.18422,1.64958,1.90526,0.000712925,0.000712925,0.000712925
436,4262.49,0.38146,0.56063,0.32241,0.92688,0.81982,0.80281,0.8437,0.62318,0.7941,0.68728,0.7652,0.50312,1.33852,5.0987,1.68435,1.88497,0.000711687,0.000711687,0.000711687
437,4272.22,0.37219,0.59921,0.3413,0.89659,0.89416,0.72526,0.81746,0.6145,0.84001,0.70174,0.77395,0.51089,1.39995,5.04934,1.70528,1.93445,0.00071045,0.00071045,0.00071045
438,4281.88,0.39061,0.56436,0.33142,0.92727,0.76546,0.71679,0.75109,0.61824,0.7689,0.74298,0.77875,0.52785,1.38034,4.99935,1.65713,1.90731,0.000709212,0.000709212,0.000709212
439,4291.69,0.36576,0.57771,0.30086,0.91625,0.73659,0.67529,0.72269,0.59889,0.72047,0.68958,0.75527,0.51173,1.38751,4.91821,1.70299,1.91702,0.000707975,0.000707975,0.000707975
440,4301.46,0.35804,0.54893,0.33126,0.89936,0.76589,0.66087,0.76008,0.59886,0.78535,0.66829,0.74433,0.49526,1.39718,5.20967,1.73409,1.89811,0.000706737,0.000706737,0.000706737
441,4311.16,0.36142,0.53808,0.28605,0.90116,0.75118,0.71246,0.76613,0.59993,0.80102,0.6554,0.718,0.4927,1.3378,4.62347,1.81777,1.84411,0.0007055,0.0007055,0.0007055
442,4320.95,0.35557,0.56405,0.31117,0.89514,0.83082,0.66984,0.76903,0.60718,0.79808,0.65793,0.74016,0.50973,1.29025,4.40228,1.88204,1.81694,0.000704262,0.000704262,0.000704262
443,4330.57,0.38119,0.57001,0.33625,0.89723,0.86538,0.69689,0.77144,0.63208,0.83629,0.68522,0.74215,0.54532,1.18757,4.16598,1.88864,1.75223,0.000703025,0.000703025,0.000703025
444,4340.35,0.3558,0.55936,0.31353,0.90615,0.85138,0.70657,0.81347,0.65294,0.82651,0.69373,0.78305,0.55731,1.19508,4.12045,1.83416,1.72151,0.000701788,0.000701788,0.000701788
445,4349.95,0.36827,0.5895,0.34071,0.9137,0.92795,0.76237,0.81312,0.66428,0.89949,0.75046,0.78166,0.54604,1.23841,4.04566,1.78862,1.72834,0.00070055,0.00070055,0.00070055
446,4359.8,0.34741,0.55823,0.30872,0.88785,0.88068,0.79948,0.81135,0.6566,0.86157,0.76269,0.78267,0.55,1.23574,4.06093,1.73527,1.69802,0.000699312,0.000699312,0.000699312
447,4369.38,0.35024,0.57052,0.3197,0.89749,0.91486,0.71221,0.8126,0.6309,0.88402,0.70039,0.78444,0.54953,1.22378,4.19816,1.52533,1.66078,0.000698075,0.000698075,0.000698075
448,4379.17,0.3556,0.54572,0.30817,0.92828,0.85716,0.78637,0.82221,0.64615,0.83309,0.77505,0.8166,0.56519,1.26319,4.25816,1.53436,1.71625,0.000696837,0.000696837,0.000696837
449,4389.01,0.36033,0.51939,0.28585,0.92124,0.94889,0.86532,0.89941,0.6792,0.90122,0.84208,0.87185,0.60506,1.33454,4.27684,1.55814,1.79391,0.0006956,0.0006956,0.0006956
450,4398.68,0.36485,0.58228,0.32946,0.91266,0.92436,0.82449,0.87748,0.68574,0.87208,0.80168,0.86325,0.60561,1.36778,4.34344,1.59301,1.80284,0.000694362,0.000694362,0.000694362
451,4408.55,0.37165,0.58305,0.33311,0.89754,0.91488,0.78588,0.87589,0.67675,0.85539,0.76284,0.84583,0.57515,1.33412,4.52052,1.71305,1.78734,0.000693125,0.000693125,0.000693125
452,4418.22,0.3895,0.61117,0.33422,0.91228,0.92073,0.75629,0.85249,0.66559,0.89897,0.71636,0.8304,0.57134,1.39058,4.60552,1.78924,1.8365,0.000691887,0.000691887,0.000691887
453,4428.09,0.37356,0.59303,0.34617,0.92451,0.89618,0.73851,0.85353,0.67566,0.86072,0.72691,0.82349,0.59112,1.29521,4.77144,1.90934,1.78445,0.00069065,0.00069065,0.00069065
454,4437.64,0.39165,0.51493,0.33484,0.91267,0.89182,0.7307,0.85257,0.66583,0.85524,0.71904,0.82286,0.5902,1.27278,4.81617,1.8323,1.81794,0.000689412,0.000689412,0.000689412
455,4447.48,0.36176,0.52207,0.30342,0.91197,0.8915,0.74901,0.8689,0.67253,0.86289,0.73753,0.83727,0.61051,1.32791,4.85046,1.74084,1.86737,0.000688175,0.000688175,0.000688175
456,4456.91,0.35952,0.5745,0.30536,0.88753,0.94155,0.73799,0.84982,0.66697,0.91297,0.72674,0.81543,0.60335,1.28646,4.83659,1.59023,1.87373,0.000686937,0.000686937,0.000686937
457,4466.7,0.38168,0.58351,0.33786,0.90821,0.95064,0.73636,0.85339,0.65791,0.92362,0.72445,0.8156,0.59869,1.33619,4.67697,1.46061,1.84369,0.0006857,0.0006857,0.0006857
458,4476.17,0.37827,0.52765,0.3477,0.89959,0.93699,0.74314,0.87246,0.65385,0.91023,0.73124,0.83625,0.58533,1.33383,4.7119,1.47407,1.84175,0.000684462,0.000684462,0.000684462
459,4485.94,0.38159,0.53288,0.31644,0.90331,0.90409,0.7559,0.86588,0.66011,0.87859,0.74437,0.83194,0.58284,1.36043,4.78475,1.57221,1.88564,0.000683225,0.000683225,0.000683225
460,4495.61,0.34937,0.56553,0.30666,0.89651,0.90786,0.73199,0.85761,0.65697,0.87901,0.72009,0.82428,0.56789,1.36222,4.85183,1.61614,1.8468,0.000681987,0.000681987,0.000681987
461,4505.28,0.37565,0.53558,0.30726,0.93277,0.83807,0.76336,0.83363,0.64405,0.79159,0.72845,0.79777,0.55377,1.39775,4.93234,1.74686,1.88673,0.00068075,0.00068075,0.00068075
462,4514.91,0.34687,0.54396,0.30456,0.88838,0.81432,0.78117,0.83873,0.66228,0.75431,0.75312,0.79369,0.5557,1.38125,4.96655,1.73367,1.88331,0.000679512,0.000679512,0.000679512
463,4524.58,0.36936,0.54154,0.31669,0.93092,0.87545,0.7213,0.81154,0.62485,0.74608,0.62,0.67894,0.5201,1.38198,5.20521,1.79153,1.92925,0.000678275,0.000678275,0.000678275
464,4534.19,0.35089,0.56913,0.3176,0.90298,0.83459,0.68741,0.78765,0.5965,0.74366,0.62049,0.67065,0.50207,1.3973,5.23801,1.80927,1.92047,0.000677037,0.000677037,0.000677037
465,4543.99,0.37582,0.52295,0.31056,0.91386,0.87467,0.68571,0.78956,0.60846,0.7797,0.67752,0.73798,0.51825,1.44994,5.09926,2.06821,1.9604,0.0006758,0.0006758,0.0006758
466,4553.88,0.35612,0.55174,0.31185,0.90588,0.90003,0.68641,0.80318,0.61928,0.87622,0.67458,0.77066,0.54438,1.47022,5.0555,2.21353,2.0035,0.000674562,0.000674562,0.000674562
467,4563.33,0.35116,0.55454,0.30964,0.90536,0.80631,0.73958,0.79639,0.60889,0.77032,0.71787,0.76713,0.53134,1.46326,4.90066,2.18989,2.05206,0.000673325,0.000673325,0.000673325
468,4573.44,0.3583,0.60577,0.33666,0.89819,0.7857,0.69808,0.78947,0.58937,0.78379,0.6472,0.75222,0.51875,1.43006,4.92302,2.04616,2.05665,0.000672087,0.000672087,0.000672087
469,4583.2,0.34378,0.56559,0.3163,0.87817,0.87076,0.75512,0.81769,0.63376,0.84827,0.74321,0.7853,0.5321,1.30753,4.86666,1.59132,1.90191,0.00067085,0.00067085,0.00067085
470,4592.63,0.35576,0.52871,0.34082,0.92118,0.85363,0.78033,0.81466,0.6436,0.83332,0.76865,0.7826,0.54083,1.27184,4.85846,1.44458,1.85098,0.000669613,0.000669613,0.000669613
471,4602.23,0.36711,0.56531,0.31109,0.90876,0.88461,0.69812,0.81308,0.63946,0.86128,0.6864,0.77611,0.55095,1.23588,4.84834,1.42358,1.81823,0.000668375,0.000668375,0.000668375
472,4611.98,0.32985,0.52568,0.28629,0.89008,0.90465,0.68901,0.80294,0.6402,0.88028,0.67711,0.77375,0.56585,1.26534,4.7493,1.42537,1.85398,0.000667138,0.000667138,0.000667138
473,4621.98,0.33073,0.50275,0.28816,0.8985,0.89259,0.77965,0.81696,0.64461,0.87152,0.76815,0.7927,0.56995,1.20534,4.73666,1.36521,1.77847,0.0006659,0.0006659,0.0006659
474,4631.52,0.34592,0.55697,0.31358,0.90801,0.89371,0.72383,0.8298,0.67962,0.86445,0.71611,0.80497,0.58536,1.18711,4.77851,1.49795,1.7403,0.000664663,0.000664663,0.000664663
475,4641.22,0.35718,0.50418,0.30029,0.92191,0.84856,0.72822,0.81842,0.67963,0.82492,0.71646,0.80123,0.57927,1.22625,4.98856,1.92978,1.70313,0.000663425,0.000663425,0.000663425
476,4650.78,0.33718,0.52314,0.28376,0.89416,0.86202,0.70513,0.80725,0.66968,0.8145,0.70226,0.78889,0.56201,1.25145,5.24617,1.99068,1.70835,0.000662188,0.000662188,0.000662188
477,4660.51,0.33224,0.51164,0.28401,0.89902,0.86966,0.70081,0.80344,0.65755,0.84174,0.68891,0.78381,0.54781,1.27994,5.71135,2.11699,1.72805,0.00066095,0.00066095,0.00066095
478,4670.21,0.34511,0.54767,0.34675,0.92516,0.89638,0.72112,0.81502,0.66201,0.86842,0.71156,0.79636,0.55512,1.27898,5.79273,2.06329,1.75921,0.000659713,0.000659713,0.000659713
479,4679.8,0.35685,0.53973,0.29704,0.88879,0.86692,0.68471,0.83588,0.66258,0.84071,0.6728,0.81788,0.56276,1.29544,5.65279,1.97129,1.72469,0.000658475,0.000658475,0.000658475
480,4689.21,0.33765,0.57246,0.32213,0.88958,0.85678,0.7332,0.8317,0.66459,0.83349,0.7213,0.81335,0.5636,1.26145,5.58475,1.80608,1.65016,0.000657238,0.000657238,0.000657238
481,4699.05,0.36762,0.58158,0.32256,0.89967,0.88449,0.73247,0.83252,0.63676,0.86024,0.72057,0.80722,0.54637,1.24842,5.23163,1.55925,1.61974,0.000656,0.000656,0.000656
482,4708.68,0.35396,0.59014,0.33875,0.89791,0.82515,0.76842,0.83209,0.65791,0.80556,0.75657,0.80605,0.54468,1.28211,5.16184,1.54149,1.67748,0.000654762,0.000654762,0.000654762
483,4718.4,0.37764,0.52533,0.32717,0.91322,0.87132,0.72663,0.85651,0.64608,0.81153,0.75277,0.83592,0.5684,1.3752,5.05751,1.4034,1.84453,0.000653525,0.000653525,0.000653525
484,4728.27,0.35855,0.54078,0.3213,0.90809,0.84348,0.73863,0.8298,0.64541,0.84348,0.73863,0.82159,0.56363,1.33555,4.94551,1.41905,1.82393,0.000652288,0.000652288,0.000652288
485,4738.05,0.33589,0.53163,0.29748,0.89805,0.89788,0.72269,0.8567,0.63936,0.8727,0.71097,0.81284,0.55445,1.33919,4.66276,1.50902,1.7743,0.00065105,0.00065105,0.00065105
486,4747.65,0.35247,0.54504,0.30733,0.89009,0.88566,0.7203,0.84372,0.64537,0.86138,0.70867,0.78991,0.57084,1.36059,4.64316,1.44867,1.79487,0.000649813,0.000649813,0.000649813
487,4757.54,0.36304,0.55102,0.32087,0.90259,0.90509,0.70049,0.85161,0.6597,0.87914,0.68917,0.83193,0.57405,1.40954,4.69691,1.46814,1.83547,0.000648575,0.000648575,0.000648575
488,4767.03,0.32438,0.47595,0.28204,0.87143,0.90347,0.7088,0.84992,0.63553,0.87602,0.69741,0.81345,0.5725,1.40709,4.75841,1.48549,1.84236,0.000647338,0.000647338,0.000647338
489,4776.8,0.37084,0.55966,0.32246,0.90207,0.92141,0.69098,0.82174,0.63628,0.91237,0.69159,0.81181,0.58724,1.46738,4.97311,1.50973,1.92771,0.0006461,0.0006461,0.0006461
490,4786.38,0.3829,0.51188,0.32253,0.91112,0.92544,0.6863,0.83527,0.64986,0.81823,0.75364,0.82494,0.58543,1.44498,5.1165,1.40759,1.95694,0.000644863,0.000644863,0.000644863
491,4796.31,0.34623,0.48184,0.31711,0.89677,0.85882,0.678,0.79179,0.64601,0.84345,0.69762,0.79241,0.56155,1.50676,5.06873,1.43564,2.00925,0.000643625,0.000643625,0.000643625
492,4805.96,0.35411,0.54769,0.30908,0.889,0.83748,0.69532,0.77873,0.63289,0.85203,0.70982,0.77952,0.54584,1.49148,5.00562,1.45152,2.02517,0.000642387,0.000642387,0.000642387
493,4815.57,0.35883,0.49715,0.33017,0.90985,0.87595,0.75521,0.81702,0.65295,0.84864,0.7508,0.80508,0.53638,1.45305,4.94876,1.44605,1.9951,0.00064115,0.00064115,0.00064115
494,4825.53,0.33509,0.50225,0.29769,0.88843,0.87845,0.76338,0.82062,0.63915,0.85303,0.75585,0.80919,0.53703,1.47193,4.88146,1.31341,2.01114,0.000639913,0.000639913,0.000639913
495,4835.02,0.3263,0.49188,0.3103,0.89658,0.86603,0.75526,0.83533,0.65382,0.8465,0.71573,0.77291,0.54542,1.39364,4.82549,1.34429,1.9776,0.000638675,0.000638675,0.000638675
496,4844.83,0.34726,0.50081,0.29475,0.90251,0.88711,0.74232,0.82344,0.65446,0.83917,0.71662,0.76055,0.54215,1.42241,4.80757,1.38351,2.00266,0.000637437,0.000637437,0.000637437
497,4854.53,0.35238,0.49425,0.29611,0.88277,0.8956,0.76297,0.82964,0.66877,0.86685,0.75151,0.81837,0.55129,1.41823,4.89276,1.52057,1.99921,0.0006362,0.0006362,0.0006362
498,4864.32,0.34914,0.51403,0.28623,0.89462,0.85712,0.7661,0.81887,0.67276,0.85712,0.7661,0.82132,0.56932,1.39044,4.90295,1.47853,1.98781,0.000634963,0.000634963,0.000634963
499,4874.15,0.33092,0.4975,0.29291,0.89098,0.91546,0.77953,0.85832,0.68293,0.88724,0.76762,0.83474,0.57193,1.39828,4.84034,1.52366,2.03945,0.000633725,0.000633725,0.000633725
500,4883.95,0.35816,0.50029,0.322,0.89938,0.88812,0.8044,0.86797,0.6735,0.86229,0.79262,0.84807,0.57826,1.42382,4.81303,1.47924,2.08287,0.000632487,0.000632487,0.000632487
501,4893.74,0.35313,0.47875,0.32907,0.90098,0.8889,0.76388,0.85751,0.66093,0.85994,0.75198,0.82735,0.57305,1.42625,4.84414,1.3903,2.05428,0.00063125,0.00063125,0.00063125
502,4903.37,0.3343,0.52128,0.30849,0.89316,0.91155,0.76634,0.87452,0.66904,0.88229,0.75443,0.82447,0.55842,1.29578,4.94772,1.29405,1.93396,0.000630012,0.000630012,0.000630012
503,4913.64,0.34797,0.52554,0.30486,0.89294,0.9476,0.77371,0.82445,0.64155,0.92219,0.76181,0.81251,0.52269,1.22023,5.17536,1.1379,1.80731,0.000628775,0.000628775,0.000628775
504,4923.95,0.3432,0.54902,0.33239,0.90941,0.8905,0.81682,0.82427,0.65835,0.87081,0.80508,0.79532,0.51772,1.20546,5.27908,1.06762,1.73357,0.000627538,0.000627538,0.000627538
505,4933.97,0.33215,0.49973,0.30576,0.90124,0.90408,0.76905,0.82764,0.65939,0.8864,0.75714,0.79417,0.5237,1.23258,5.30597,1.09932,1.72638,0.0006263,0.0006263,0.0006263
506,4943.52,0.3179,0.46446,0.26512,0.87895,0.8752,0.76447,0.87782,0.67371,0.85677,0.75274,0.81467,0.53439,1.25944,5.30545,1.12274,1.74723,0.000625062,0.000625062,0.000625062
507,4953.55,0.32086,0.4966,0.29126,0.9011,0.92221,0.72959,0.85801,0.68146,0.89734,0.71279,0.83047,0.55994,1.24362,5.25963,1.40104,1.76698,0.000623825,0.000623825,0.000623825
508,4963.19,0.32784,0.4699,0.28338,0.88506,0.84011,0.80409,0.85884,0.69814,0.88498,0.70527,0.83251,0.56159,1.21059,5.30036,1.46025,1.75532,0.000622588,0.000622588,0.000622588
509,4973.06,0.35332,0.56445,0.31626,0.90808,0.87968,0.79336,0.85358,0.6877,0.81173,0.75307,0.81317,0.56324,1.2036,5.37673,1.52602,1.76394,0.00062135,0.00062135,0.00062135
510,4982.66,0.32551,0.49913,0.27393,0.86935,0.85457,0.78659,0.85777,0.6856,0.80961,0.75015,0.81296,0.55948,1.20981,5.3588,1.59129,1.75558,0.000620112,0.000620112,0.000620112
511,4992.52,0.35157,0.54208,0.3131,0.91837,0.87522,0.76454,0.84543,0.68332,0.82577,0.74103,0.79378,0.56129,1.22515,5.4055,1.61984,1.72855,0.000618875,0.000618875,0.000618875
512,5002.08,0.33451,0.5047,0.29429,0.88395,0.92389,0.71476,0.85417,0.68758,0.88872,0.69826,0.80977,0.56731,1.23857,5.39503,1.69835,1.71441,0.000617638,0.000617638,0.000617638
513,5012.03,0.33683,0.49887,0.28355,0.89353,0.91477,0.72305,0.85857,0.67953,0.86604,0.69849,0.81455,0.55762,1.23097,5.43751,1.71131,1.70699,0.0006164,0.0006164,0.0006164
514,5021.59,0.32641,0.5083,0.31329,0.87859,0.89206,0.74557,0.86919,0.6908,0.84016,0.72191,0.83025,0.55577,1.21721,5.36467,1.62581,1.72662,0.000615162,0.000615162,0.000615162
515,5031.09,0.38072,0.53712,0.33297,0.95233,0.89919,0.76383,0.84794,0.67447,0.86192,0.72981,0.80143,0.54493,1.21523,5.32319,1.53965,1.76257,0.000613925,0.000613925,0.000613925
516,5040.71,0.35517,0.47563,0.30355,0.88158,0.90598,0.73051,0.85772,0.6821,0.87466,0.71861,0.81901,0.5773,1.21393,5.28108,1.63994,1.77203,0.000612687,0.000612687,0.000612687
517,5050.65,0.3184,0.47907,0.28629,0.8799,0.82278,0.7974,0.85556,0.68984,0.79783,0.78497,0.8175,0.58514,1.26882,5.12916,1.76252,1.83134,0.00061145,0.00061145,0.00061145
518,5060.3,0.34518,0.48445,0.31022,0.90378,0.82243,0.79399,0.84974,0.6961,0.79659,0.78208,0.81561,0.58889,1.30992,5.03748,1.77321,1.88244,0.000610213,0.000610213,0.000610213
519,5070.18,0.34858,0.54236,0.33792,0.89051,0.86397,0.76381,0.84757,0.64657,0.83775,0.7521,0.79701,0.56927,1.40285,4.96257,1.65979,1.9878,0.000608975,0.000608975,0.000608975
520,5079.77,0.34828,0.51798,0.30589,0.88259,0.84982,0.78321,0.85545,0.65438,0.82455,0.77213,0.81035,0.56199,1.39729,4.96348,1.60269,1.99175,0.000607738,0.000607738,0.000607738
521,5089.48,0.34662,0.52926,0.32856,0.90433,0.92802,0.683,0.86876,0.67118,0.8974,0.6711,0.83098,0.57643,1.3921,4.96231,1.57071,1.95505,0.0006065,0.0006065,0.0006065
522,5098.94,0.35297,0.54958,0.31239,0.9035,0.92828,0.68493,0.85534,0.66612,0.89764,0.67303,0.81711,0.58672,1.34503,4.89947,1.66826,1.88378,0.000605263,0.000605263,0.000605263
523,5108.59,0.36057,0.5354,0.30046,0.88962,0.93377,0.71737,0.8658,0.65942,0.90052,0.70393,0.8349,0.57916,1.31445,4.65644,1.6024,1.83695,0.000604025,0.000604025,0.000604025
524,5118.27,0.30698,0.50855,0.27443,0.85793,0.93124,0.71824,0.85913,0.66045,0.90004,0.70634,0.84313,0.57841,1.32327,4.60732,1.49099,1.84533,0.000602787,0.000602787,0.000602787
